author_id,validation_level,rank_level
U16341,,level_0
U16342,,level_1
U16343,md2_validated,level_0
U16344,,level_0
U16345,,level_0
U16346,,level_4
U16347,md_validated,level_1
U16348,realid_validated,level_0
U16349,,level_0
U16350,,level_0
U16351,,level_0
U16352,,level_1
U16353,,level_0
U16354,,level_1
U16355,,level_0
U16356,,level_0
U16357,,level_0
U16358,,level_0
U16359,realid_validated,level_0
U16360,realid_validated,level_0
U16361,md1_validated,level_0
U16362,,level_0
U16363,,level_0
U16364,md2_validated,level_0
U16365,,level_0
U16366,,level_0
U16367,realid_validated,level_1
U16368,,level_0
U16369,md3_validated,level_6
U16370,,level_0
U16371,,level_0
U16372,,level_0
U16373,,level_0
U16374,,level_0
U16375,md2_validated,level_0
U16376,,level_1
U16377,,level_0
U16378,md2_validated,unk
U16379,,level_0
U16380,md1_validated,level_0
U16381,realid_validated,level_3
U16382,realid_validated,level_0
U16383,,level_0
U16384,,level_0
U16385,,level_0
U16386,,level_0
U16387,md1_validated,level_3
U16388,,level_0
U16389,realid_validated,level_0
U16390,,level_0
U16391,,level_0
U16392,,level_0
U16393,realid_validated,level_0
U16394,,level_0
U16395,realid_validated,level_0
U16396,,level_0
U16397,,level_0
U16398,,level_0
U16399,,level_0
U16400,,level_0
U16401,,level_1
U16402,,level_0
U16403,md1_validated,level_0
U16404,,level_0
U16405,md2_validated,level_0
U16406,,level_0
U16407,md1_validated,level_1
U16408,,level_0
U16409,,level_2
U16410,realid_validated,level_0
U16411,,level_0
U16412,,level_0
U16413,,level_0
U16414,,level_0
U16415,,level_0
U16416,,level_0
U16417,realid_validated,level_0
U16418,,level_1
U16419,,level_0
U16420,,level_0
U16421,,level_0
U16422,realid_validated,level_0
U16423,md2_validated,level_1
U16424,,level_0
U16425,,level_0
U16426,,level_0
U16427,,level_0
U16428,realid_validated,level_3
U16429,,level_0
U16430,,level_0
U16431,,level_0
U16432,,level_1
U16433,,level_0
U16434,md1_validated,level_3
U16435,md1_validated,level_3
U16436,,level_0
U16437,,level_0
U16438,,level_0
U16439,md_validated,level_2
U16440,realid_validated,level_0
U16441,,level_0
U16442,,level_0
U16443,realid_validated,level_0
U16444,,level_0
U16445,,level_0
U16446,,level_0
U16447,,level_0
U16448,,level_0
U16449,,level_0
U16450,,level_0
U16451,,level_1
U16452,,level_0
U16453,,level_1
U16454,,level_0
U16455,,level_0
U16456,,level_0
U16457,,level_0
U16458,,level_1
U16459,,level_0
U16460,,level_0
U16461,realid_validated,level_0
U16462,,level_0
U16463,,level_0
U16464,,level_0
U16465,md_validated,level_2
U16466,,level_1
U16467,,level_0
U16468,,level_0
U16469,,level_0
U16470,,level_0
U16471,realid_validated,level_0
U16472,,level_0
U16473,realid_validated,level_0
U16474,realid_validated,level_0
U16475,,level_0
U16476,,level_0
U16477,,level_0
U16478,,level_0
U16479,,level_1
U16480,,level_0
U16481,md1_validated,level_0
U16482,realid_validated,level_0
U16483,,level_0
U16484,realid_validated,level_0
U16485,,level_0
U16486,,level_0
U16487,,level_0
U16488,,level_3
U16489,,level_0
U16490,,level_0
U16491,,level_0
U16492,,level_0
U16493,,level_0
U16494,md1_validated,level_0
U16495,realid_validated,level_0
U16496,md1_validated,level_0
U16497,,level_0
U16498,realid_validated,level_0
U16499,realid_validated,level_0
U16500,,level_0
U16501,,level_0
U16502,realid_validated,level_0
U16503,,level_0
U16504,,level_0
U16505,,level_0
U16506,,level_1
U16507,realid_validated,level_0
U16508,md_validated,level_2
U16509,,level_0
U16510,realid_validated,level_3
U16511,,level_0
U16512,,level_0
U16513,md_validated,level_1
U16514,,level_0
U16515,,level_1
U16516,,level_0
U16517,,level_2
U16518,md1_validated,level_1
U16519,,level_2
U16520,,level_0
U16521,realid_validated,level_0
U16522,,level_0
U16523,,level_1
U16524,,level_0
U16525,,level_0
U16526,,level_1
U16527,,level_1
U16528,,level_0
U16529,,level_0
U16530,,level_0
U16531,,level_0
U16532,,level_0
U16533,,level_0
U16534,,level_0
U16535,,level_0
U16536,,level_0
U16537,,level_0
U16538,,level_0
U16539,,level_0
U16540,,level_0
U16541,,level_0
U16542,md_validated,level_1
U16543,,level_0
U16544,md_validated,level_1
U16545,,level_0
U16546,,level_1
U16547,,level_0
U16548,md4_validated,level_0
U16549,realid_validated,level_0
U16550,,level_0
U16551,realid_validated,level_0
U16552,realid_validated,level_0
U16553,,level_0
U16554,,level_0
U16555,md2_validated,level_0
U16556,,level_1
U16557,,level_0
U16558,realid_validated,level_1
U16559,,level_0
U16560,realid_validated,level_0
U16561,,level_0
U16562,,level_1
U16563,,level_3
U16564,,level_0
U16565,,level_3
U16566,,level_0
U16567,,level_0
U16568,,level_0
U16569,realid_validated,unk
U16570,md2_validated,level_0
U16571,,level_0
U16572,,level_1
U16573,md1_validated,level_0
U16574,,level_1
U16575,realid_validated,level_1
U16576,realid_validated,level_0
U16577,,level_1
U16578,,level_1
U16579,,level_0
U16580,,level_0
U16581,,level_0
U16582,,level_0
U16583,md1_validated,level_1
U16584,,level_0
U16585,,level_3
U16586,md1_validated,unk
U16587,realid_validated,level_0
U16588,,level_0
U16589,,level_1
U16590,md1_validated,level_2
U16591,,level_0
U16592,,level_1
U16593,,level_0
U16594,realid_validated,level_0
U16595,,level_0
U16596,,level_0
U16597,,level_0
U16598,,level_0
U16599,,level_0
U16600,realid_validated,level_0
U16601,,level_3
U16602,realid_validated,level_0
U16603,,level_0
U16604,,level_0
U16605,,level_0
U16606,,level_0
U16607,,level_3
U16608,,level_1
U16609,,level_0
U16610,,level_0
U16611,,level_2
U16612,realid_validated,level_0
U16613,,level_0
U16614,,level_0
U16615,,level_0
U16616,,level_0
U16617,realid_validated,level_0
U16618,,level_0
U16619,,level_0
U16620,,level_0
U16621,,level_0
U16622,realid_validated,level_3
U16623,,level_0
U16624,,level_2
U16625,md_validated,level_3
U16626,,level_0
U16627,,level_0
U16628,,level_0
U16629,,level_0
U16630,,level_0
U16631,,level_0
U16632,,level_0
U16633,,level_0
U16634,,level_0
U16635,,level_1
U16636,,level_0
U16637,realid_validated,level_0
U16638,,level_0
U16639,,level_1
U16640,,level_0
U16641,,level_0
U16642,,level_0
U16643,,level_0
U16644,realid_validated,level_0
U16645,realid_validated,level_0
U16646,md1_validated,level_0
U16647,,level_0
U16648,,level_0
U16649,,level_0
U16650,,level_3
U16651,,level_0
U16652,,level_0
U16653,,level_1
U16654,realid_validated,level_0
U16655,md1_validated,level_0
U16656,,level_0
U16657,realid_validated,level_0
U16658,,level_0
U16659,realid_validated,level_0
U16660,,level_1
U16661,,level_0
U16662,md1_validated,level_3
U16663,,level_0
U16664,,level_0
U16665,,level_0
U16666,,level_0
U16667,realid_validated,level_0
U16668,,level_0
U16669,realid_validated,level_0
U16670,,level_0
U16671,,level_0
U16672,,level_0
U16673,,level_0
U16674,md2_validated,level_3
U16675,,level_0
U16676,realid_validated,level_0
U16677,realid_validated,level_0
U16678,,level_3
U16679,realid_validated,level_1
U16680,,level_1
U16681,,level_1
U16682,,level_0
U16683,,level_0
U16684,,level_0
U16685,,level_1
U16686,realid_validated,level_0
U16687,realid_validated,level_0
U16688,,level_0
U16689,realid_validated,level_0
U16690,,level_0
U16691,md1_validated,level_4
U16692,realid_validated,level_0
U16693,,level_0
U16694,realid_validated,level_1
U16695,md1_validated,level_0
U16696,,level_0
U16697,realid_validated,level_0
U16698,md1_validated,level_1
U16699,,level_0
U16700,realid_validated,level_0
U16701,,level_0
U16702,md1_validated,level_0
U16703,,level_0
U16704,,level_3
U16705,realid_validated,level_0
U16706,realid_validated,level_1
U16707,realid_validated,level_0
U16708,,level_0
U16709,realid_validated,level_0
U16710,,level_0
U16711,md1_validated,level_2
U16712,,level_0
U16713,,level_0
U16714,,level_0
U16715,,level_1
U16716,,level_4
U16717,,level_3
U16718,,level_0
U16719,,level_0
U16720,,level_0
U16721,,level_0
U16722,,level_1
U16723,md1_validated,level_0
U16724,md1_validated,level_3
U16725,,level_3
U16726,md_validated,level_2
U16727,,level_0
U16728,md_validated,level_1
U16729,md_validated,level_1
U16730,md_validated,level_3
U16731,md_validated,level_3
U16732,,level_0
U16733,,level_0
U16734,,level_0
U16735,realid_validated,level_0
U16736,,level_0
U16737,realid_validated,level_0
U16738,,level_0
U16739,,level_0
U16740,,level_1
U16741,,level_3
U16742,,level_0
U16743,md_validated,level_3
U16744,md1_validated,level_0
U16745,realid_validated,level_0
U16746,realid_validated,level_0
U16747,realid_validated,level_1
U16748,,level_0
U16749,,unk
U16750,,level_0
U16751,,level_0
U16752,md_validated,level_3
U16753,,level_0
U16754,realid_validated,level_0
U16755,realid_validated,level_0
U16756,md1_validated,level_2
U16757,realid_validated,level_0
U16758,,level_0
U16759,,level_0
U16760,realid_validated,level_0
U16761,realid_validated,level_1
U16762,,level_0
U16763,,level_0
U16764,,level_0
U16765,,level_0
U16766,,level_2
U16767,,level_0
U16768,,level_0
U16769,,level_0
U16770,realid_validated,level_0
U16771,realid_validated,level_0
U16772,,level_0
U16773,,level_0
U16774,,level_2
U16775,,level_0
U16776,,level_0
U16777,,level_0
U16778,,level_0
U16779,,level_1
U16780,,level_0
U16781,,level_0
U16782,,level_0
U16783,,level_0
U16784,realid_validated,level_0
U16785,,level_0
U16786,md1_validated,level_0
U16787,,level_0
U16788,realid_validated,level_0
U16789,,level_0
U16790,realid_validated,level_0
U16791,,level_0
U16792,,level_0
U16793,,level_0
U16794,,level_0
U16795,,level_4
U16796,,level_0
U16797,,level_0
U16798,,level_1
U16799,,level_0
U16800,,level_0
U16801,,level_0
U16802,,level_0
U16803,,level_0
U16804,,level_0
U16805,,level_0
U16806,,level_0
U16807,,level_0
U16808,,level_2
U16809,md1_validated,level_1
U16810,,level_0
U16811,md1_validated,level_1
U16812,md_validated,level_1
U16813,md1_validated,level_3
U16814,md_validated,level_1
U16815,,level_0
U16816,,level_3
U16817,,level_1
U16818,,level_0
U16819,md_validated,level_1
U16820,,level_0
U16821,md2_validated,level_1
U16822,,level_0
U16823,realid_validated,level_0
U16824,,level_0
U16825,realid_validated,level_0
U16826,,level_0
U16827,,level_0
U16828,,level_0
U16829,md4_validated,level_3
U16830,,level_1
U16831,realid_validated,level_0
U16832,realid_validated,level_0
U16833,realid_validated,level_1
U16834,,level_0
U16835,,level_0
U16836,,level_0
U16837,,level_0
U16838,,level_0
U16839,,level_0
U16840,realid_validated,level_0
U16841,realid_validated,level_0
U16842,,level_0
U16843,realid_validated,level_0
U16844,,level_1
U16845,,level_0
U16846,,level_0
U16847,,level_0
U16848,md_validated,level_1
U16849,md_validated,level_1
U16850,,level_0
U16851,md1_validated,level_1
U16852,,level_3
U16853,,level_0
U16854,,level_2
U16855,,level_0
U16856,,level_0
U16857,md1_validated,level_1
U16858,,level_0
U16859,md1_validated,level_3
U16860,md1_validated,level_3
U16861,,level_0
U16862,,level_0
U16863,,level_0
U16864,,level_0
U16865,,level_0
U16866,,level_0
U16867,,level_0
U16868,,level_0
U16869,md_validated,level_3
U16870,,level_1
U16871,,level_0
U16872,,level_0
U16873,,level_1
U16874,,level_2
U16875,,level_0
U16876,,level_3
U16877,,level_0
U16878,,level_0
U16879,,level_1
U16880,,level_0
U16881,,level_0
U16882,,level_0
U16883,,level_0
U16884,,level_0
U16885,md1_validated,level_0
U16886,realid_validated,level_1
U16887,realid_validated,level_0
U16888,,level_0
U16889,,level_0
U16890,,level_1
U16891,,level_0
U16892,,level_0
U16893,realid_validated,level_0
U16894,,level_1
U16895,,level_0
U16896,md1_validated,level_4
U16897,realid_validated,level_0
U16898,realid_validated,level_0
U16899,,level_2
U16900,,level_1
U16901,,level_0
U16902,,level_0
U16903,,level_3
U16904,,level_0
U16905,,level_0
U16906,,level_0
U16907,,level_0
U16908,realid_validated,level_1
U16909,,level_0
U16910,,level_0
U16911,,level_1
U16912,,level_0
U16913,realid_validated,level_0
U16914,,level_0
U16915,,level_0
U16916,md_validated,level_1
U16917,,level_1
U16918,realid_validated,level_0
U16919,,level_0
U16920,realid_validated,level_0
U16921,,level_0
U16922,,level_0
U16923,,level_0
U16924,,level_4
U16925,md1_validated,level_0
U16926,,level_0
U16927,md3_validated,level_0
U16928,,level_1
U16929,,level_0
U16930,md1_validated,level_0
U16931,realid_validated,level_0
U16932,md1_validated,level_4
U16933,,level_0
U16934,,level_0
U16935,,level_0
U16936,,level_0
U16937,md_validated,level_0
U16938,,level_0
U16939,,level_0
U16940,,level_0
U16941,,level_0
U16942,,level_4
U16943,md_validated,level_2
U16944,,level_1
U16945,,level_0
U16946,md1_validated,level_1
U16947,,level_0
U16948,,level_0
U16949,,level_3
U16950,,level_0
U16951,,level_0
U16952,,level_0
U16953,realid_validated,level_2
U16954,,level_0
U16955,,level_0
U16956,,level_0
U16957,,level_0
U16958,,level_0
U16959,,level_1
U16960,md2_validated,level_2
U16961,,level_0
U16962,,level_2
U16963,,level_3
U16964,,level_0
U16965,realid_validated,level_1
U16966,,level_0
U16967,,level_3
U16968,,level_0
U16969,md1_validated,level_0
U16970,,level_0
U16971,realid_validated,level_0
U16972,,level_0
U16973,md1_validated,level_1
U16974,md1_validated,unk
U16975,realid_validated,level_0
U16976,,level_0
U16977,realid_validated,level_2
U16978,,level_0
U16979,realid_validated,level_0
U16980,,level_0
U16981,md_validated,level_1
U16982,realid_validated,level_2
U16983,,level_1
U16984,realid_validated,level_0
U16985,,level_0
U16986,,unk
U16987,,level_0
U16988,,level_0
U16989,,level_0
U16990,,level_0
U16991,,level_1
U16992,,level_0
U16993,,level_1
U16994,,level_3
U16995,,level_0
U16996,realid_validated,level_0
U16997,,level_3
U16998,,level_0
U16999,,level_0
U17000,,level_0
U17001,,level_0
U17002,,level_0
U17003,,level_0
U17004,md_validated,level_1
U17005,,level_0
U17006,,level_0
U17007,md2_validated,unk
U17008,,level_1
U17009,,level_0
U17010,,level_0
U17011,,level_1
U17012,,level_0
U17013,,level_0
U17014,,level_0
U17015,md_validated,level_3
U17016,,level_3
U17017,,level_0
U17018,md2_validated,level_0
U17019,,level_0
U17020,,level_1
U17021,,level_0
U17022,md_validated,level_1
U17023,,level_0
U17024,,level_0
U17025,md_validated,level_3
U17026,,level_1
U17027,,level_0
U17028,md_validated,level_3
U17029,md1_validated,level_2
U17030,md1_validated,level_1
U17031,,level_3
U17032,,level_0
U17033,,level_0
U17034,,level_0
U17035,md_validated,level_2
U17036,,level_3
U17037,,level_0
U17038,,level_2
U17039,,level_2
U17040,,level_0
U17041,,level_0
U17042,,level_0
U17043,,level_1
U17044,realid_validated,level_0
U17045,,level_0
U17046,,level_0
U17047,,level_1
U17048,,level_0
U17049,,level_0
U17050,,level_0
U17051,,level_0
U17052,,level_2
U17053,,level_0
U17054,realid_validated,level_0
U17055,,level_0
U17056,,level_2
U17057,,level_0
U17058,realid_validated,level_0
U17059,,level_0
U17060,,level_0
U17061,,level_2
U17062,,level_0
U17063,,level_0
U17064,,level_1
U17065,,level_1
U17066,,level_3
U17067,md1_validated,unk
U17068,realid_validated,level_0
U17069,,level_0
U17070,,level_1
U17071,,level_1
U17072,,level_0
U17073,,level_1
U17074,,level_0
U17075,,level_0
U17076,,level_0
U17077,,level_0
U17078,,level_0
U17079,,level_0
U17080,,level_3
U17081,,level_1
U17082,,level_0
U17083,,level_0
U17084,md1_validated,level_3
U17085,,level_0
U17086,,level_0
U17087,,level_0
U17088,,level_0
U17089,,level_0
U17090,,level_0
U17091,md1_validated,level_3
U17092,,level_0
U17093,,level_0
U17094,,level_0
U17095,,level_0
U17096,md_validated,level_1
U17097,md_validated,level_3
U17098,md2_validated,level_1
U17099,,level_0
U17100,,level_0
U17101,realid_validated,level_3
U17102,md_validated,level_1
U17103,,level_3
U17104,md_validated,unk
U17105,,unk
U17106,,level_0
U17107,,level_0
U17108,,level_1
U17109,,level_0
U17110,,level_1
U17111,,level_0
U17112,,level_0
U17113,,level_0
U17114,,level_0
U17115,,level_0
U17116,,level_0
U17117,,level_0
U17118,,level_0
U17119,,level_0
U17120,,level_0
U17121,,level_0
U17122,,level_0
U17123,,level_0
U17124,,level_0
U17125,,level_0
U17126,,level_1
U17127,,level_0
U17128,,level_0
U17129,,level_2
U17130,,level_0
U17131,,level_0
U17132,,level_0
U17133,,level_0
U17134,,level_0
U17135,,level_0
U17136,md1_validated,level_1
U17137,md2_validated,unk
U17138,,level_0
U17139,,level_0
U17140,md2_validated,level_3
U17141,,level_0
U17142,,level_1
U17143,,level_1
U17144,,level_3
U17145,,level_1
U17146,md_validated,level_1
U17147,,level_1
U17148,,level_0
U17149,,level_0
U17150,,level_0
U17151,,level_0
U17152,,level_0
U17153,,level_0
U17154,,level_1
U17155,,level_0
U17156,,level_0
U17157,,level_3
U17158,,level_0
U17159,,level_1
U17160,,level_0
U17161,,level_0
U17162,,level_0
U17163,,level_0
U17164,,level_0
U17165,,level_0
U17166,,level_1
U17167,realid_validated,level_3
U17168,,level_0
U17169,,level_0
U17170,,level_0
U17171,,level_0
U17172,,level_0
U17173,,level_0
U17174,,level_0
U17175,,level_0
U17176,,level_0
U17177,,level_0
U17178,,level_0
U17179,,level_1
U17180,,level_0
U17181,,level_0
U17182,,level_3
U17183,,level_0
U17184,,level_0
U17185,,level_0
U17186,,level_0
U17187,md1_validated,level_3
U17188,,level_0
U17189,md2_validated,level_1
U17190,,level_0
U17191,md3_validated,level_0
U17192,md1_validated,level_0
U17193,,level_0
U17194,,level_0
U17195,,level_0
U17196,,level_0
U17197,,level_0
U17198,md1_validated,level_3
U17199,realid_validated,level_0
U17200,,level_0
U17201,,level_2
U17202,,level_0
U17203,md2_validated,level_2
U17204,md1_validated,level_0
U17205,realid_validated,level_0
U17206,,level_0
U17207,,level_0
U17208,,level_1
U17209,,level_3
U17210,,level_0
U17211,,level_2
U17212,,level_0
U17213,,level_0
U17214,,level_0
U17215,,level_1
U17216,,level_0
U17217,,level_3
U17218,,level_0
U17219,md2_validated,level_1
U17220,,level_0
U17221,,level_0
U17222,,level_0
U17223,,level_0
U17224,,level_0
U17225,,level_0
U17226,,level_0
U17227,,level_0
U17228,,level_0
U17229,md1_validated,level_1
U17230,,level_0
U17231,md_validated,unk
U17232,,level_0
U17233,md_validated,level_3
U17234,realid_validated,level_3
